Skeleton 016:LFTC X,Skeleton 016:LFTC Y,Skeleton 016:LFTC Z
-763.014099,891.285767,-1082.873657
-763.564758,893.864807,-1084.504028
-764.349182,896.991638,-1086.267456
-765.330078,899.648438,-1088.477905
-766.090637,902.942505,-1090.759033
-767.256958,905.764404,-1093.011353
-767.990417,908.610596,-1094.960693
-768.895813,911.287903,-1097.14624
-769.785645,913.973206,-1099.260986
-770.784607,916.54425,-1101.471436
-771.742676,919.359192,-1103.850464
-772.576904,921.867798,-1106.060303
-773.536255,924.263,-1108.241333
-774.560425,926.485168,-1110.52417
-775.411499,928.789124,-1112.611938
-776.51947,931.052307,-1115.109131
-777.606812,933.166016,-1117.725952
-778.606934,935.235657,-1120.239746
-779.727844,937.183899,-1122.798706
-780.742554,938.96936,-1125.428833
-781.804871,940.693176,-1127.952637
-782.919922,942.232178,-1130.560547
-784.187073,943.764954,-1133.571411
-785.521912,945.184509,-1136.647095
-786.775879,946.348389,-1139.669678
-788.129761,947.305054,-1142.596191
-789.308044,948.282959,-1145.604248
-790.6403805,949.2407835,-1148.6644895
-791.972717,950.198608,-1151.724731
-793.319885,950.96405,-1154.828857
-794.728943,951.638916,-1157.951782
-796.008789,951.99231,-1161.119751
-797.512085,952.414551,-1164.365723
-798.781921,952.650574,-1167.581421
-800.061401,952.740601,-1170.836548
-801.336914,952.89325,-1173.983521
-802.81781,952.799194,-1177.281128
-804.131958,952.850464,-1180.640259
-805.808777,952.584106,-1184.051514
-807.057739,952.489563,-1187.392578
-808.556335,952.36261,-1190.42395
-809.810669,952.46283,-1193.562866
-811.304016,952.368103,-1196.673706
-812.638184,952.376282,-1199.884155
-814.128601,952.191895,-1202.837891
-815.416382,952.022766,-1205.846069
-816.758911,951.905518,-1208.662964
-817.965759,951.689453,-1211.565796
-819.042236,951.505249,-1214.389893
-820.137268,951.343384,-1217.00293
-821.316101,951.290466,-1219.898315
-822.429382,951.070435,-1222.595581
-823.406006,950.970093,-1225.091675
-824.40033,950.654602,-1227.703979
-825.283081,950.540588,-1230.131836
-826.033142,950.215149,-1232.557129
-826.981323,950.102173,-1234.811646
-827.871399,949.864136,-1237.111328
-828.963928,949.620056,-1239.370972
-829.696228,949.169128,-1241.460571
-830.787292,949.085693,-1243.665161
-831.678772,948.881409,-1245.41626
-832.611816,949.030762,-1247.312622
-833.542969,948.747192,-1248.968262
-834.644958,948.793457,-1250.698975
-835.201477,948.040222,-1252.645874
-836.311279,948.227478,-1254.016113
-837.37854,948.514832,-1254.829712
-838.226074,948.476379,-1256.06543
-838.79126,948.627686,-1257.248291
-839.403381,948.544495,-1258.659424
-840.038391,948.57843,-1259.719116
-840.838196,948.512756,-1260.811157
-841.477356,948.50647,-1261.721802
-842.146484,948.610535,-1262.469604
-842.424255,948.431519,-1263.779297
-842.774048,948.472107,-1264.835449
-843.232849,948.536865,-1265.549438
-843.615295,948.607849,-1265.973877
-844.104065,948.601868,-1266.07312
-844.433044,945.839539,-1270.859619
-844.273132,945.659058,-1271.932495
-844.483337,945.557678,-1272.455566
-844.635803,945.536499,-1272.902954
-844.755798,945.486267,-1273.313477
-844.912292,945.43103,-1273.716919
-845.098572,945.362427,-1274.174072
-845.294495,945.324219,-1274.617432
-845.374512,945.239258,-1274.883545
-845.415161,945.196533,-1275.085449
-845.424133,945.127747,-1275.222778
-845.460327,945.100098,-1275.396362
-845.500549,945.045776,-1275.586548
-845.580383,944.990479,-1275.757446
-845.58667,944.931091,-1275.87146
-845.527954,944.858398,-1275.870117
-845.405701,944.797729,-1275.741699
-845.249268,944.80365,-1275.55249
-845.104858,944.788269,-1275.317383
-844.986023,944.798523,-1275.0896
-844.928711,945.051697,-1274.689575
-844.775574,945.161987,-1274.187134
-844.51001,945.228638,-1273.645752
-844.202515,945.394714,-1273.06897
-843.883728,945.664917,-1272.364624
-843.56842,946.105347,-1271.426392
-843.237,946.33728,-1270.524292
-842.785217,946.197266,-1270.051392
-842.348999,946.109497,-1269.279541
-841.716187,945.872192,-1268.796021
-841.106323,945.847412,-1268.126465
-840.485596,945.641724,-1267.277832
-839.806946,945.443298,-1266.323242
-839.219604,945.30249,-1265.456665
-838.616455,945.176453,-1264.570923
-837.837341,945.063477,-1263.402222
-837.396851,945.045288,-1262.015869
-836.754944,945.064453,-1260.837769
-835.867798,945.087341,-1259.432495
-834.99115,945.13501,-1257.979248
-834.326416,945.273315,-1256.616699
-833.560547,945.18457,-1255.015991
-832.697998,945.208557,-1253.58667
-831.631165,945.140503,-1251.790405
-830.80481,945.178833,-1250.060547
-829.884338,945.166199,-1248.258789
-828.802246,945.264404,-1246.443481
-827.919067,945.242432,-1244.754395
-826.955627,945.238403,-1242.753296
-826.001221,945.204651,-1240.972778
-824.863586,945.071289,-1238.782471
-823.83606,945.168579,-1236.750488
-822.634094,945.195374,-1234.633301
-821.409607,945.137878,-1232.487183
-820.395447,945.36084,-1230.466187
-819.120239,945.218872,-1228.220337
-818.092896,945.295044,-1226.205566
-816.881409,945.124878,-1223.728638
-815.665283,945.003479,-1221.421875
-814.444824,944.850159,-1219.157959
-813.173889,944.846924,-1216.692749
-812.066284,944.643677,-1214.447144
-810.96698,944.507751,-1211.974609
-809.670349,944.368713,-1209.537842
-808.506287,944.216797,-1207.137207
-807.026367,943.80249,-1204.604492
-805.712891,943.741943,-1202.193115
-804.516846,943.589844,-1199.660645
-803.200806,943.190491,-1197.02002
-801.944031,943.125427,-1194.571899
-800.700317,942.760376,-1191.87207
-799.351746,942.49353,-1189.025391
-798.036499,942.258545,-1186.296021
-796.730774,941.940796,-1183.65686
-795.423706,941.631836,-1180.828979
-794.033813,941.181702,-1177.915039
-792.871155,940.784973,-1175.286621
-791.634155,940.344727,-1172.523926
-790.301025,939.715942,-1169.449951
-788.929138,939.218506,-1166.54541
-787.531738,938.734741,-1163.632568
-786.390564,938.107544,-1160.693237
-785.02594,937.335999,-1157.592163
-783.833008,936.477539,-1154.494263
-782.413818,935.568298,-1151.278931
-781.137329,934.570251,-1148.12146
-779.792175,933.444031,-1144.889282
-778.38623,932.3573,-1141.768555
-777.062866,931.325317,-1138.524902
-775.881287,930.059021,-1135.400269
-774.588684,928.653687,-1132.345703
-773.33197,927.099854,-1129.254028
-771.966064,925.438904,-1126.20166
-770.551697,923.621399,-1122.937622
-769.296814,921.759033,-1119.77417
-768.04657,919.653931,-1116.599487
-767.000244,917.545532,-1113.624512
-765.897583,915.117798,-1110.904053
-764.93158,912.725891,-1107.947632
-763.634399,910.288391,-1105.018188
-762.532532,907.486572,-1102.051758
-761.582275,905.138855,-1099.480713
-760.634705,902.289673,-1096.816162
-759.772156,899.686279,-1094.122437
-759.128845,896.858276,-1091.402466
-758.241821,894.142822,-1088.88562
-757.417969,891.296204,-1086.197876
-756.541626,888.356873,-1083.381226
-755.749512,885.457764,-1080.738647
-755.061768,882.627625,-1078.208008
-754.422913,879.487915,-1075.474976
-753.8404545000001,876.3411255000001,-1072.8741455
-753.257996,873.194336,-1070.273315
-752.38501,870.103943,-1067.62561
-751.694336,866.73877,-1064.78418
-751.118835,863.429871,-1061.946167
-750.526611,860.109741,-1059.224731
-750.143738,856.88208,-1056.506836
-749.70636,853.470886,-1053.62793
-749.203552,849.981567,-1050.756348
-748.756653,846.714233,-1047.849121
-748.277039,843.256714,-1044.786865
-747.847229,839.785461,-1041.55603
-747.399475,836.334595,-1038.264526
-746.98761,832.759155,-1035.324097
-746.538818,829.243958,-1032.12915
-745.897949,825.497498,-1028.786255
-745.414062,821.520447,-1025.36145
-744.738342,817.746399,-1021.755676
-744.258057,814.041565,-1018.033752
-743.973267,810.129211,-1014.331116
-743.504822,805.877258,-1010.706299
-743.078979,801.635193,-1007.041565
-742.472412,797.540222,-1003.452881
-742.02301,793.76825,-999.582275
-741.677612,789.824707,-995.709167
-741.2062375,785.75235,-991.9895935
-740.734863,781.679993,-988.27002
-740.218689,777.459534,-984.55365
-739.690247,772.923889,-980.4505
-738.848755,768.182007,-976.559021
-738.247009,764.129883,-972.872314
-737.492676,759.451111,-969.034607
-736.908325,755.369934,-965.253479
-736.231873,750.766357,-961.35791
-735.718933,746.578979,-957.577271
-734.875122,741.485779,-953.620056
-734.123291,736.8968505,-949.7936095
-733.37146,732.307922,-945.967163
-732.8831785,727.5866695,-941.8743895
-732.394897,722.865417,-937.781616
-731.482666,717.548157,-933.621277
-730.848938,712.90741,-929.842163
-730.086243,707.497437,-925.739868
-729.537354,702.839172,-921.751099
-728.758484,697.082214,-917.076599
-728.018188,692.388367,-913.121948
-727.090149,686.607788,-908.656067
-726.206787,682.067139,-904.867676
-725.674927,676.480835,-900.363647
-725.100952,671.153015,-895.831848
-724.333435,665.836365,-891.075378
-723.573792,660.472656,-886.508423
-723.042664,655.31842,-881.638672
-722.565002,650.362488,-877.01709
-721.810242,645.612366,-872.456421
-721.106445,640.838379,-868.146362
-720.411804,636.343506,-863.69043
-719.674255,632.113098,-859.388733
-719.005554,627.936279,-855.120605
-718.141357,624.274231,-851.002197
-717.48407,620.904663,-846.940491
-717.02063,618.297546,-843.059998
-716.523132,615.855286,-839.187866
-715.890198,614.165161,-835.563049
-715.397949,612.393311,-832.041809
-714.78009,611.320129,-828.57074
-714.360046,610.171753,-825.376526
-713.964294,609.374878,-822.439941
-713.473206,608.6922,-819.75177
-713.143616,608.224548,-817.458435
-713.008057,607.791748,-815.035156
-712.956543,606.948059,-812.75885
-712.768677,606.404358,-810.717407
-712.570557,605.982849,-808.983643
-712.452393,605.470764,-806.99823
-712.393066,605.005676,-805.522339
-712.291077,603.690125,-803.919678
-712.306885,603.044678,-802.494019
-712.086487,602.177368,-801.283508
-712.002808,601.322266,-800.139832
-712.082092,599.988464,-798.764587
-711.989441,598.461853,-797.96991
-711.907654,597.493042,-797.31366
-711.860962,596.481567,-796.645935
-711.945435,595.128418,-795.839844
-711.912781,593.695312,-795.362427
-711.866577,592.700439,-795.053772
-711.740845,591.732483,-794.712891
-711.743347,590.867371,-794.361816
-711.253296,590.405701,-793.835938
-711.237915,589.74939,-793.580566
-711.060425,588.873169,-793.052917
-710.983887,588.208801,-792.795349
-710.867126,587.676208,-792.514709
-710.764526,587.326538,-792.260925
-710.696777,587.000793,-792.038635
-710.644897,586.691528,-791.8703
-710.627197,586.306274,-791.592041
-710.592407,585.943604,-791.497314
-710.601959,585.66272,-791.4288635
-710.611511,585.381836,-791.360413
-710.616577,585.329102,-791.263855
-710.646484,585.209961,-791.170654
-710.778931,585.108643,-791.109558
-710.836243,584.970276,-791.007324
-710.860535,584.812195,-790.860413
-710.885254,584.639709,-790.646362
-710.819397,584.459839,-790.431824
-710.763428,584.299866,-790.158447
-710.691711,584.157104,-789.897766
-710.673279,584.053406,-789.526978
-710.668701,583.7948,-789.267151
-710.544281,583.621277,-788.954712
-710.419861,583.447754,-788.642273
-710.27002,583.363403,-788.323792
-710.135986,583.318298,-788.0177
-710.125916,583.107666,-787.77832
-710.081116,583.059326,-787.514282
-710.012207,582.961853,-787.333679
-709.707703,582.568848,-787.054504
-709.579102,582.422607,-786.850891
-709.435242,582.369507,-786.630005
-709.31427,582.421631,-786.488159
-709.26709,582.490356,-786.361328
-709.242676,582.559143,-786.309937
-709.225891,582.596191,-786.244141
-709.174683,582.56311,-786.14801
-709.052368,582.588379,-786.100525
-708.983826,582.637024,-786.004211
-708.870972,582.756958,-785.799622
-709.072266,582.907288,-785.683899
-709.046997,583.048096,-785.672607
-708.99408,583.101501,-785.663086
-708.905334,583.107727,-785.657837
-708.814758,583.104004,-785.621338
-708.710449,583.074646,-785.546143
-708.628235,583.012329,-785.464905
-708.581299,582.998535,-785.418518
-708.606201,583.063965,-785.468811
-708.562622,583.187866,-785.584473
-708.485474,583.311523,-785.707581
-708.406738,583.410645,-785.781494
-708.216125,583.441895,-785.806458
-708.123657,583.437195,-785.772705
-708.075684,583.459229,-785.745117
-708.058899,583.550415,-785.809509
-708.044434,583.677002,-785.900696
-708.033142,583.80603,-785.978943
-707.999634,583.948242,-786.039795
-707.945007,583.979553,-786.068115
-707.908936,583.944458,-786.063049
-707.845581,583.93219,-786.094543
-707.86145,584.017029,-786.189636
-707.865479,584.137268,-786.286438
-707.864563,584.259033,-786.425354
-707.838806,584.325745,-786.49762
-707.79303,584.328979,-786.56488
-707.768188,584.318481,-786.605957
-707.735291,584.382629,-786.679749
-707.753845,584.430603,-786.806824
-707.763977,584.485596,-786.944397
-707.73291,584.565857,-787.071228
-707.643188,584.622803,-787.163086
-707.348145,584.713074,-787.115784
-707.28479,584.838928,-787.183838
-707.262878,584.999573,-787.250366
-707.237183,585.173523,-787.431885
-707.229431,585.28894,-787.611084
-707.205139,585.36261,-787.776733
-707.159119,585.433899,-787.908081
-707.084534,585.605408,-787.99762
-706.9776,585.755432,-788.19281
-706.999695,586.072754,-788.394409
-707.045959,586.650879,-788.790833
-707.042542,586.953491,-789.038513
-707.047363,587.136047,-789.252686
-707.016602,587.264465,-789.384888
-707.008911,587.375183,-789.471802
-706.998596,587.476501,-789.59137
-707.098267,587.626404,-789.78717
-707.129395,587.790039,-790.026855
-707.155396,588.061401,-790.325623
-707.120239,588.363159,-790.625488
-707.082336,588.59198,-790.891846
-707.17627,588.719116,-791.029358
-707.239624,588.799194,-791.164856
-707.254639,588.972534,-791.411316
-707.387024,589.328369,-791.729797
-707.384583,589.947998,-792.173828
-707.238159,590.55249,-792.702026
-707.248352,591.018738,-793.071289
-707.306824,591.297363,-793.345032
-707.380066,591.548401,-793.569214
-707.487427,591.853943,-793.86499
-707.612183,592.278809,-794.269287
-707.882874,592.740295,-794.740845
-707.948914,593.241577,-795.21167
-707.95343,593.727905,-795.646545
-708.06543,593.909485,-796.256775
-708.15918,594.232605,-796.703857
-708.308594,594.805115,-797.24231
-708.499878,595.46582,-797.857361
-708.657959,596.106628,-798.503967
-708.858215,596.684753,-799.119629
-709.045654,597.116699,-799.991577
-709.131592,597.643555,-800.717529
-709.348206,598.396118,-801.371094
-709.654785,599.41217,-802.223083
-709.880737,600.370544,-803.240845
-710.041687,601.048218,-804.356506
-710.39917,601.718384,-805.503906
-710.496704,602.419678,-806.584045
-710.61792,603.075317,-807.913757
-710.745544,604.031677,-809.123962
-710.86145,604.794495,-810.69751
-710.963257,605.552368,-812.323242
-711.236328,606.431824,-813.993958
-711.403503,607.38385,-815.860962
-711.634338,608.352417,-817.672913
-711.935791,609.174927,-819.486938
-711.917419,609.860474,-821.429626
-712.153687,610.834656,-823.532593
-712.464417,611.958618,-825.764038
-712.826172,613.064819,-828.063232
-713.089966,614.259705,-830.284912
-713.486572,615.666321,-832.793091
-713.7615355,616.8886110000001,-835.2173465000001
-714.036499,618.110901,-837.641602
-714.621643,619.66394,-840.343445
-715.25824,620.922974,-842.985474
-715.898926,622.493103,-845.908386
-716.511169,624.101013,-848.948181
-717.212097,625.428894,-851.830444
-717.881775,627.24939,-855.124268
-718.292236,628.809448,-858.400146
-718.953735,631.052063,-862.02002
-719.745728,632.8349,-865.594238
-720.359802,634.903931,-869.357361
-720.754272,636.719788,-873.108093
-721.494446,639.152405,-877.071533
-722.206055,640.950623,-880.856384
-723.014893,643.523438,-884.964539
-723.870056,645.556702,-889.046509
-724.555359,648.086731,-893.416199
-725.372192,650.560852,-897.85968
-726.245117,652.891235,-902.042236
-727.221619,655.566467,-906.273254
-727.791138,657.886719,-910.550537
-728.773987,660.858398,-914.818481
-729.795166,663.794922,-918.983704
-730.874207,666.765625,-923.198669
-731.901611,669.970154,-927.407898
-732.604004,673.213135,-931.640198
-733.481018,676.684814,-935.766174
-734.466034,680.085205,-939.634613
-735.45105,683.485596,-943.503052
-736.486816,687.082458,-947.499512
-737.216309,690.689514,-951.437317
-738.31366,694.131836,-955.194824
-739.099731,697.493225,-958.903809
-740.041748,701.208191,-962.49408
-741.150391,704.880127,-965.877319
-742.289612,708.57074,-969.45697
-743.224121,712.270813,-972.827942
-744.366821,716.296204,-976.346069
-745.405823,720.222656,-979.896118
-746.252014,724.272156,-983.393555
-747.321045,728.484619,-986.772156
-748.081177,732.459045,-990.102112
-749.0274965000001,736.91571,-993.497284
-749.973816,741.372375,-996.892456
-750.852173,745.703308,-1000.093079
-751.550354,750.147034,-1003.444214
-752.384155,754.571899,-1006.61908
-753.129944,759.255371,-1009.597412
-753.896057,763.606995,-1012.573608
-754.570984,768.434021,-1015.522705
-755.161255,773.066833,-1018.361572
-756.039795,777.745605,-1021.178833
-756.685852,782.558472,-1023.803345
-757.302429,787.400879,-1026.460571
-757.57489,792.103699,-1029.271484
-757.989868,796.875183,-1031.751587
-758.468506,801.832825,-1034.438599
-758.826294,806.654297,-1037.026001
-759.139771,811.420044,-1039.82312
-759.6270145,816.2323305,-1042.2651974999999
-760.114258,821.044617,-1044.707275
-760.360229,825.688965,-1047.205933
-760.617676,829.77179,-1049.564087
-760.437439,834.657471,-1051.626465
-761.743652,839.706116,-1054.120361
-761.938477,843.543213,-1056.300781
-762.413574,848.333252,-1058.690796
-762.434998,851.684998,-1060.163696
-763.085693,856.576172,-1062.931396
-763.041931,859.48999,-1064.006226
-763.897644,864.559631,-1066.848389
-764.2132875,867.8607175,-1068.5490115
-764.528931,871.161804,-1070.249634
-764.773743,875.506042,-1072.768921
-764.961853,877.849426,-1073.701416
-765.801514,882.678101,-1076.598389
-765.969421,884.902893,-1077.949707
-766.579834,889.349731,-1080.176025
-767.097595,891.584167,-1081.641602
-767.622681,895.943115,-1084.231812
-768.273743,898.66449,-1085.933228
-768.464966,901.173401,-1087.146484
-769.477905,905.268799,-1089.79248
-770.200073,908.286133,-1092.089355
-770.681641,911.149475,-1093.780029
-771.314453,913.575684,-1095.817749
-771.785461,916.299744,-1097.775146
-772.707642,919.452209,-1100.489014
-773.747009,922.412903,-1103.556763
-774.404724,924.979858,-1105.934937
-775.065308,927.198425,-1108.169556
-775.727539,929.304321,-1110.562134
-776.407715,931.528442,-1113.070312
-777.160034,933.501221,-1115.504883
-777.966614,935.4953,-1118.267944
-778.549805,937.238403,-1120.891968
-779.3766479999999,938.7822874999999,-1123.4003905
-780.203491,940.326172,-1125.908813
-781.085388,941.876282,-1128.598999
-781.931763,943.420471,-1131.337036
-782.809448,944.780884,-1134.425537
-783.655273,945.979065,-1137.612183
-784.648865,947.20575,-1140.859497
-785.412292,948.180542,-1143.907959
-786.375244,949.008301,-1146.8927
-787.489685,949.811737,-1150.2061155000001
-788.604126,950.615173,-1153.519531
-789.498169,951.364258,-1157.075806
-790.534912,951.790405,-1160.44751
-791.563171,951.99292,-1163.769287
-792.458862,952.224976,-1167.139404
-793.519165,952.358948,-1170.589722
-794.549072,952.543396,-1174.208862
-795.806763,952.6073,-1177.71521
-796.811035,952.510925,-1181.292969
-798.015503,952.483398,-1184.83313
-799.001343,952.444641,-1188.220581
-800.126221,952.424622,-1191.829102
-801.293457,952.493042,-1195.470215
-802.268677,952.420654,-1199.036621
-803.457703,952.211731,-1202.67334
-804.375183,952.092346,-1206.337891
-805.611389,951.87677,-1209.777954
-806.607239,951.705505,-1213.271851
-807.775757,951.402527,-1216.729126
-808.918213,951.506104,-1220.205566
-810.002808,951.316956,-1223.566895
-810.916077,950.97406,-1226.818604
-811.895447,950.713745,-1230.084229
-812.932007,950.407227,-1233.506714
-813.693115,950.217468,-1236.745361
-814.536682,949.884827,-1239.979614
-815.20874,949.752869,-1242.81958
-815.936218,949.373718,-1246.080811
-816.849304,949.201782,-1249.220459
-817.816956,948.954407,-1252.023315
-818.470032,948.582825,-1254.912964
-819.430115,948.329529,-1257.848511
-819.866821,947.972595,-1260.381592
-820.566711,947.71521,-1263.174316
-821.224121,947.605591,-1265.640015
-821.96698,947.260986,-1268.031372
-822.834595,947.04303,-1270.504761
-823.424744,946.608154,-1272.513306
-824.228516,946.503784,-1274.787476
-824.684753,946.196777,-1276.575806
-825.394958,946.0354,-1278.565186
-825.977844,945.831482,-1280.28772
-826.657776,945.678894,-1282.017578
-827.450867,945.493347,-1283.806763
-827.984497,945.28717,-1285.173218
-828.563721,945.125122,-1286.637817
-829.172729,944.994507,-1287.882446
-829.775024,944.786743,-1288.912964
-830.239685,944.654114,-1289.932495
-830.670776,944.520447,-1291.030518
-831.020203,944.350647,-1291.796265
-831.414612,944.159729,-1292.525024
-831.613098,944.081543,-1293.098999
-831.695984,944.006897,-1293.50354
-831.952759,944.022339,-1293.956909
-832.142578,944.04895,-1294.294556
-832.388794,944.09082,-1294.609985
-832.807617,944.08197,-1294.896362
-833.073181,944.077942,-1295.015503
-833.209717,944.007263,-1295.075806
-833.299988,943.967102,-1295.010498
-833.353394,943.932495,-1294.890503
-833.431824,943.922607,-1294.747314
-833.541382,943.902283,-1294.575684
-833.680359,943.86676,-1294.354736
-833.85199,943.824341,-1293.92627
-833.868347,943.803772,-1293.379761
-833.819946,943.798584,-1292.798706
-833.676453,943.94104,-1292.213623
-833.713318,944.118469,-1291.498901
-833.794922,944.140137,-1290.841431
-833.730896,944.211365,-1290.176025
-833.609802,944.201904,-1289.446167
-833.41571,944.175781,-1288.537109
-833.289062,944.239136,-1287.573608
-833.179077,944.336731,-1286.702026
-832.985596,944.418091,-1285.800537
-832.938965,944.584961,-1284.608276
-832.830933,944.558105,-1283.336548
-832.783203,944.559204,-1282.259277
-832.627563,944.561401,-1281.052002
-832.159729,944.527405,-1279.563965
-831.89563,944.626709,-1278.088135
-831.547546,944.758484,-1276.647217
-831.177002,944.762024,-1274.826416
-831.022339,944.931335,-1273.365845
-830.642639,944.922852,-1271.55481
-830.184326,944.900818,-1269.580811
-829.918335,945.127441,-1267.767578
-829.393677,945.152649,-1265.747437
-829.075073,945.365662,-1263.819092
-828.492432,945.330505,-1261.710693
-828.08606,945.598328,-1259.762207
-827.597717,945.351074,-1257.388306
-827.102112,945.613647,-1255.241943
-826.356201,945.515869,-1252.765625
-825.754272,945.604614,-1250.487793
-825.141174,945.723267,-1248.115356
-824.631653,945.778259,-1245.746094
-824.032898,945.66217,-1243.411743
-823.457214,945.738098,-1240.786011
-822.913025,945.647827,-1238.252686
-822.099304,945.451721,-1235.611572
-821.362244,945.394958,-1232.904907
-820.717346,945.527588,-1230.312744
-819.788879,945.32605,-1227.631836
-819.195374,945.475037,-1224.939697
-818.471008,945.266846,-1222.168823
-817.437683,944.852905,-1219.379272
-816.51593,944.64093,-1216.659668
-815.621155,944.650818,-1213.919678
-814.638306,944.475708,-1210.851685
-813.957581,944.609375,-1208.057495
-813.182434,944.538635,-1205.236816
-812.184631,944.181519,-1202.260742
-811.292053,943.93927,-1199.381958
-810.38501,943.733398,-1196.581543
-809.382019,943.511902,-1193.425415
-808.303711,943.309509,-1190.564819
-807.415955,943.007874,-1187.608887
-806.460999,942.680237,-1184.761841
-805.569946,942.319336,-1181.617676
-804.451416,941.861816,-1178.516479
-803.386353,941.510132,-1175.465698
-802.366699,940.959534,-1172.387695
-801.345337,940.517517,-1169.151123
-800.257141,940.015259,-1165.872681
-799.33905,939.588257,-1162.744995
-798.3388365000001,939.127533,-1159.5547485
-797.338623,938.666809,-1156.364502
-796.316345,938.24292,-1153.039917
-795.228333,938.124268,-1149.419312
-793.934631,936.884705,-1146.169312
-792.78595,936.355286,-1142.999756
-791.734863,935.39978,-1139.565186
-790.514832,934.370056,-1136.119507
-789.233826,933.171936,-1132.550537
-787.928406,932.104736,-1128.884644
-786.6026,930.772156,-1125.11145
-785.257019,929.2154235,-1121.463623
-783.911438,927.658691,-1117.815796
-782.420166,925.944397,-1114.274658
-781.101929,924.054443,-1110.682251
-779.577332,922.038147,-1107.0802
-778.148804,919.929932,-1103.608643
-776.577637,917.855591,-1100.221924
-775.26532,915.572876,-1097.058594
-773.863403,913.208496,-1093.950806
-772.58197,910.839233,-1090.928101
-771.227417,908.108826,-1087.887207
-769.953979,905.492676,-1084.884766
-768.877747,902.641296,-1081.861572
-767.821716,899.874878,-1079.248779
-766.852905,896.813782,-1076.676758
-765.858215,893.821594,-1074.020264
-765.115784,890.845642,-1071.416138
-764.227539,888.131775,-1069.10437
-763.143799,885.178223,-1066.467407
-762.16925,882.494202,-1063.81665
-761.199951,879.817993,-1061.297729
-760.12085,877.063538,-1058.741577
-759.004272,874.250122,-1056.103516
-757.939941,871.383911,-1053.446411
-756.909637,868.6463315000001,-1050.8427124999998
-755.879333,865.908752,-1048.239014
-754.803284,863.042236,-1045.25769
-754.086243,860.052734,-1042.283813
-753.340881,857.28363,-1039.494873
-752.454529,854.382019,-1036.907959
-751.806091,851.532898,-1034.112427
-751.1698,848.747742,-1031.097168
-750.621704,846.000916,-1028.144775
-749.988037,843.23114,-1025.105835
-749.194397,840.284912,-1021.944763
-748.645752,837.238892,-1018.865967
-747.840759,834.408936,-1015.714905
-747.102661,831.390808,-1012.69281
-746.501221,828.159851,-1009.550598
-745.884277,825.090759,-1006.038574
-745.199646,821.81665,-1002.53949
-744.446106,818.293823,-999.117676
-743.798401,814.81427,-995.369751
-743.061646,811.601013,-991.832275
-742.226929,808.202271,-988.667908
-741.389832,805.102844,-985.062439
-740.377136,801.688416,-981.278687
-739.613403,799.014038,-978.299316
-738.885681,795.362366,-975.038208
-738.295532,792.220642,-971.740234
-737.184204,788.318298,-967.865173
-736.26062,785.254395,-965.081177
-735.383545,781.399963,-961.32428
-734.44812,777.549561,-957.681641
-733.7209164999999,773.8121645,-954.0127565
-732.993713,770.074768,-950.343872
-732.05426,766.222839,-947.162354
-731.452393,762.204651,-943.835938
-730.44458,757.986328,-940.177856
-729.491028,753.759583,-936.788269
-728.383179,749.410156,-933.228577
-727.445312,745.125061,-929.861267
-726.432068,740.826782,-926.362427
-725.3797,736.332031,-922.963379
-724.433411,731.980347,-919.553589
-723.463379,727.20459,-916.151489
-722.5047,722.740112,-912.672546
-721.432129,717.672241,-908.897278
-720.446655,713.110596,-905.485474
-719.670837,708.208435,-901.592285
-718.713135,703.13269,-898.155273
-717.605591,698.341064,-894.521118
-716.518433,693.164795,-890.897095
-715.2724,687.997375,-887.308655
-714.310303,682.718018,-883.394714
-713.279663,677.477173,-879.441589
-712.251343,672.002625,-875.530701
-711.118408,666.796021,-871.638916
-710.12323,661.333435,-867.745361
-709.333984,656.109253,-863.460327
-708.581177,650.993042,-859.437988
-707.72998,646.300049,-855.540649
-706.664673,641.563599,-851.876221
-705.537415,637.410889,-848.293274
-704.371582,633.445923,-844.823303
-703.309082,630.071045,-841.368103
-702.1875,626.821411,-837.917603
-701.257507,623.882202,-834.461792
-700.478699,621.360962,-830.999634
-699.940369,618.961426,-827.455872
-699.222351,617.322327,-824.156982
-698.715637,615.710388,-820.781677
-697.995239,614.639954,-817.693665
-697.3598629999999,613.971802,-814.800293
-696.724487,613.30365,-811.906921
-696.44104,612.911011,-808.935913
-696.082275,612.732117,-806.340149
-695.748901,612.481934,-803.992126
-695.208069,612.307434,-801.944519
-694.771667,612.059204,-800.104431
-694.949036,612.190796,-798.258728
-694.929626,611.547791,-796.463867
-694.521179,611.231567,-795.058228
-694.41803,610.39563,-793.648621
-694.299316,609.630859,-792.348145
-694.136292,608.916687,-791.272034
-694.020813,608.060791,-790.49176
-694.051636,606.916748,-789.739685
-694.0703125,605.7026975,-788.9198
-694.088989,604.488647,-788.099915
-693.935181,603.535339,-787.574524
-693.763428,602.250549,-787.035339
-693.797058,600.980652,-786.581848
-693.711304,599.727356,-786.207275
-693.749268,598.699585,-785.740845
-693.641235,597.462097,-785.404907
-693.621094,596.3797,-785.135071
-693.537903,595.363953,-784.816162
-693.633423,594.476685,-784.578613
-693.787109,593.807861,-784.304504
-693.872253,593.265381,-784.063782
-694.160583,592.793579,-783.769714
-694.22876,592.195801,-783.246277
-694.363525,591.565002,-782.8703
-694.419678,591.221191,-782.494324
-694.504761,590.944458,-782.21283
-694.606262,590.740662,-781.982361
